recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
0,174,3447,3671,225,0.0000,0.0000,pedestrian
0,175,3448,3990,543,0.0000,0.0000,pedestrian
0,176,3470,3772,303,2.1161,5.1762,car
0,177,3492,3844,353,0.0000,0.0000,bicycle
0,178,3635,3853,219,0.0000,0.0000,pedestrian
0,179,3640,3805,166,0.0000,0.0000,pedestrian
0,180,3659,4790,1132,0.0000,0.0000,pedestrian
0,181,3680,4056,377,0.0000,0.0000,bicycle
0,182,3715,3936,222,0.0000,0.0000,pedestrian
0,183,3750,4637,888,0.0000,0.0000,pedestrian
0,184,3753,3905,153,0.0000,0.0000,pedestrian
0,185,3754,4021,268,0.0000,0.0000,pedestrian
0,186,3776,5283,1508,0.0000,0.0000,pedestrian
0,187,3844,4219,376,0.0000,0.0000,bicycle
0,188,3885,4176,292,0.0000,0.0000,pedestrian
0,189,3906,4478,573,0.0000,0.0000,pedestrian
0,190,3923,4300,378,0.0000,0.0000,pedestrian
0,191,3943,4166,224,0.0000,0.0000,pedestrian
0,192,4003,4527,525,0.0000,0.0000,pedestrian
0,193,4008,4618,611,0.0000,0.0000,pedestrian
0,194,4013,4806,794,0.0000,0.0000,pedestrian
0,195,4013,4335,323,0.0000,0.0000,pedestrian
0,196,4017,4875,859,0.0000,0.0000,pedestrian
0,197,4018,4523,506,0.0000,0.0000,pedestrian
0,198,4022,4550,529,0.0000,0.0000,pedestrian
0,199,4115,8093,3979,0.0000,0.0000,pedestrian
0,200,4115,4502,388,0.0000,0.0000,pedestrian
0,201,4117,4797,681,0.0000,0.0000,pedestrian
0,202,4138,4709,572,0.0000,0.0000,pedestrian
0,203,4173,4736,564,0.0000,0.0000,pedestrian
0,204,4216,4460,245,0.0000,0.0000,pedestrian
0,205,4218,5318,1101,0.0000,0.0000,pedestrian
0,206,4225,4828,604,0.0000,0.0000,pedestrian
0,207,4250,5356,1107,0.0000,0.0000,pedestrian
0,208,4280,4995,716,0.0000,0.0000,pedestrian
0,209,4297,4737,441,0.0000,0.0000,pedestrian
0,210,4308,4999,692,0.0000,0.0000,pedestrian
0,211,4328,5386,1059,0.0000,0.0000,pedestrian
0,212,4348,4705,358,0.0000,0.0000,pedestrian
0,213,4406,4574,169,0.0000,0.0000,pedestrian
0,214,4416,4710,295,0.0000,0.0000,pedestrian
0,215,4452,5565,1114,0.0000,0.0000,pedestrian
0,216,4456,5942,1487,0.0000,0.0000,pedestrian
0,217,4461,5561,1101,0.0000,0.0000,pedestrian
0,218,4466,5563,1098,0.0000,0.0000,pedestrian
0,219,4487,4623,137,0.0000,0.0000,pedestrian
0,220,4491,5051,561,0.0000,0.0000,pedestrian
0,221,4585,5085,501,0.0000,0.0000,pedestrian
0,222,4649,5020,372,0.0000,0.0000,pedestrian
0,223,4689,5598,910,0.0000,0.0000,pedestrian
0,224,4698,5210,513,0.0000,0.0000,pedestrian
0,225,4699,5030,332,0.0000,0.0000,pedestrian
0,226,4726,4925,200,0.0000,0.0000,pedestrian
0,227,4764,5248,485,0.0000,0.0000,pedestrian
0,228,4775,5030,256,0.0000,0.0000,pedestrian
0,229,4786,5898,1113,0.0000,0.0000,pedestrian
0,230,4806,5884,1079,0.0000,0.0000,pedestrian
0,231,4820,5029,210,0.0000,0.0000,pedestrian
0,232,4832,5258,427,0.0000,0.0000,bicycle
0,233,4839,5764,926,0.0000,0.0000,pedestrian
0,234,4845,5759,915,0.0000,0.0000,pedestrian
0,235,4861,5286,426,0.0000,0.0000,bicycle
0,236,4872,5244,373,0.0000,0.0000,pedestrian
0,237,4882,5370,489,0.0000,0.0000,bicycle
0,238,4907,7604,2698,0.0000,0.0000,pedestrian
0,239,4968,5325,358,0.0000,0.0000,pedestrian
0,240,4973,5782,810,0.0000,0.0000,pedestrian
0,241,4995,5425,431,1.9958,4.2561,car
0,242,5030,5367,338,0.0000,0.0000,pedestrian
0,243,5045,5708,664,0.0000,0.0000,pedestrian
0,244,5054,5679,626,0.0000,0.0000,pedestrian
0,245,5066,5683,618,0.0000,0.0000,pedestrian
0,246,5082,5538,457,0.0000,0.0000,pedestrian
0,247,5095,5734,640,0.0000,0.0000,pedestrian
0,248,5143,5452,310,0.0000,0.0000,pedestrian
0,249,5160,8094,2935,0.0000,0.0000,pedestrian
0,250,5184,5730,547,0.0000,0.0000,pedestrian
0,251,5186,6185,1000,0.0000,0.0000,pedestrian
0,252,5190,5381,192,0.0000,0.0000,pedestrian
0,253,5225,5637,413,0.0000,0.0000,pedestrian
0,254,5292,5435,144,0.0000,0.0000,pedestrian
0,255,5317,8094,2778,0.0000,0.0000,pedestrian
0,256,5328,5820,493,0.0000,0.0000,bicycle
0,257,5356,5690,335,0.0000,0.0000,pedestrian
0,258,5383,5792,410,0.0000,0.0000,pedestrian
0,259,5390,5791,402,2.0297,4.5077,car
0,260,5397,6297,901,0.0000,0.0000,bicycle
0,261,5441,5847,407,1.8512,4.6466,car
0,262,5482,7401,1920,1.9479,4.4024,car
0,263,5556,5971,416,0.0000,0.0000,bicycle
0,264,5597,6403,807,0.0000,0.0000,pedestrian
0,265,5611,6097,487,0.0000,0.0000,pedestrian
0,266,5643,6215,573,0.0000,0.0000,pedestrian
0,267,5667,6517,851,0.0000,0.0000,pedestrian
0,268,5672,6266,595,0.0000,0.0000,pedestrian
0,269,5676,5783,108,0.0000,0.0000,pedestrian
0,270,5681,6610,930,0.0000,0.0000,pedestrian
0,271,5682,6607,926,0.0000,0.0000,pedestrian
0,272,5715,6433,719,0.0000,0.0000,pedestrian
0,273,5724,6352,629,0.0000,0.0000,pedestrian
0,274,5728,6289,562,0.0000,0.0000,pedestrian
0,275,5737,6207,471,0.0000,0.0000,pedestrian
0,276,5745,6323,579,0.0000,0.0000,pedestrian
0,277,5750,6238,489,0.0000,0.0000,pedestrian
0,278,5784,6279,496,0.0000,0.0000,pedestrian
0,279,5801,6258,458,0.0000,0.0000,pedestrian
0,280,5803,6232,430,0.0000,0.0000,pedestrian
0,281,5810,6226,417,0.0000,0.0000,pedestrian
0,282,5817,7597,1781,0.0000,0.0000,pedestrian
0,283,5842,6878,1037,0.0000,0.0000,pedestrian
0,284,5849,6284,436,0.0000,0.0000,pedestrian
0,285,5866,6501,636,0.0000,0.0000,pedestrian
0,286,5953,6698,746,0.0000,0.0000,pedestrian
0,287,5997,6235,239,0.0000,0.0000,pedestrian
0,288,6026,6665,640,0.0000,0.0000,pedestrian
0,289,6031,6307,277,0.0000,0.0000,pedestrian
0,290,6031,6684,654,0.0000,0.0000,pedestrian
0,291,6189,7177,989,0.0000,0.0000,pedestrian
0,292,6217,7682,1466,0.0000,0.0000,pedestrian
0,293,6218,6361,144,0.0000,0.0000,pedestrian
0,294,6229,6591,363,0.0000,0.0000,pedestrian
0,295,6241,6608,368,0.0000,0.0000,pedestrian
0,296,6244,6577,334,0.0000,0.0000,pedestrian
0,297,6255,6681,427,0.0000,0.0000,pedestrian
0,298,6285,7453,1169,0.0000,0.0000,motorcycle
0,299,6364,6624,261,0.0000,0.0000,pedestrian
0,300,6387,7449,1063,0.0000,0.0000,pedestrian
0,301,6448,7707,1260,0.0000,0.0000,pedestrian
0,302,6472,7625,1154,0.0000,0.0000,pedestrian
0,303,6553,6809,257,0.0000,0.0000,pedestrian
0,304,6600,7024,425,0.0000,0.0000,pedestrian
0,305,6613,7501,889,1.9521,4.5294,car
0,306,6670,7581,912,0.0000,0.0000,pedestrian
0,307,6685,7502,818,0.0000,0.0000,pedestrian
0,308,6702,6842,141,0.0000,0.0000,pedestrian
0,309,6714,6894,181,0.0000,0.0000,pedestrian
0,310,6724,6849,126,0.0000,0.0000,pedestrian
0,311,6762,7299,538,0.0000,0.0000,pedestrian
0,312,6803,7554,752,1.9307,4.0664,car
0,313,6807,7425,619,0.0000,0.0000,pedestrian
0,314,6810,7386,577,0.0000,0.0000,pedestrian
0,315,6818,7214,397,1.9961,4.3413,car
0,316,6841,7001,161,0.0000,0.0000,pedestrian
0,317,6856,7596,741,0.0000,0.0000,pedestrian
0,318,6859,7362,504,0.0000,0.0000,pedestrian
0,319,6864,7406,543,0.0000,0.0000,pedestrian
0,320,6909,7088,180,0.0000,0.0000,pedestrian
0,321,6910,8094,1185,0.0000,0.0000,pedestrian
0,322,6921,7635,715,0.0000,0.0000,pedestrian
0,323,6943,7366,424,0.0000,0.0000,pedestrian
0,324,6990,7364,375,0.0000,0.0000,pedestrian
0,325,7023,7588,566,0.0000,0.0000,pedestrian
0,326,7041,7558,518,0.0000,0.0000,bicycle
0,327,7042,7466,425,2.0222,4.5775,car
0,328,7053,7590,538,0.0000,0.0000,pedestrian
0,329,7095,7431,337,0.0000,0.0000,bicycle
0,330,7143,7690,548,0.0000,0.0000,pedestrian
0,331,7265,8094,830,0.0000,0.0000,pedestrian
0,332,7270,7666,397,0.0000,0.0000,pedestrian
0,333,7270,7673,404,0.0000,0.0000,pedestrian
0,334,7339,7774,436,0.0000,0.0000,pedestrian
0,335,7355,7862,508,0.0000,0.0000,pedestrian
0,336,7368,8094,727,0.0000,0.0000,pedestrian
0,337,7409,8094,686,0.0000,0.0000,pedestrian
0,338,7443,8094,652,0.0000,0.0000,pedestrian
0,339,7457,8054,598,0.0000,0.0000,pedestrian
0,340,7468,8000,533,0.0000,0.0000,pedestrian
0,341,7484,7867,384,0.0000,0.0000,pedestrian
0,342,7543,7832,290,0.0000,0.0000,pedestrian
0,343,7600,8093,494,0.0000,0.0000,bicycle
0,344,7638,7965,328,0.0000,0.0000,pedestrian
0,345,7639,8094,456,0.0000,0.0000,pedestrian
0,346,7676,8093,418,0.0000,0.0000,pedestrian
0,347,7704,8094,391,0.0000,0.0000,pedestrian
0,348,7706,8077,372,1.9697,4.2871,car
0,349,7732,8093,362,0.0000,0.0000,pedestrian
0,350,7734,7908,175,0.0000,0.0000,pedestrian
0,351,7736,8092,357,0.0000,0.0000,pedestrian
0,352,7758,8094,337,2.0374,4.4465,car
0,353,7776,8094,319,0.0000,0.0000,pedestrian
0,354,7805,8093,289,0.0000,0.0000,pedestrian
0,355,7808,8093,286,2.0396,4.9676,car
0,356,7840,8016,177,0.0000,0.0000,pedestrian
0,357,7848,8094,247,0.0000,0.0000,pedestrian
0,358,7888,8094,207,0.0000,0.0000,pedestrian
0,359,7903,8092,190,0.0000,0.0000,pedestrian
0,360,7912,8094,183,0.0000,0.0000,pedestrian
0,361,7987,8094,108,0.0000,0.0000,pedestrian
