recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
0,59,4019,4218,200,1.89306,4.92104,car
0,60,4083,4284,202,1.88262,4.33871,car
0,61,4109,4628,520,2.87253,12.68688,truck_bus
0,62,4251,4479,229,1.87294,4.59087,car
0,63,4382,4594,213,1.84961,4.46797,car
0,64,4406,4808,403,1.94482,4.51218,car
0,65,4560,4741,182,1.84715,4.36661,car
0,66,4868,4986,119,0.00000,0.00000,bicycle
0,67,4972,5287,316,1.96043,4.83109,car
0,68,5005,5207,203,1.84365,4.24795,car
0,69,5081,5250,170,2.86873,13.08224,truck_bus
0,70,5143,5337,195,1.95061,5.26609,car
0,71,5222,5396,175,1.86636,4.42869,car
0,72,5228,5430,203,1.88133,4.72068,car
0,73,5251,5521,271,1.96795,4.75170,car
0,74,5446,5607,162,3.07167,17.88072,truck_bus
0,75,5450,5659,210,1.87368,4.52849,car
0,76,5524,6146,623,2.27633,6.33806,car
0,77,5563,5801,239,1.85449,4.50656,car
0,78,5597,5795,199,1.81771,3.86023,car
0,79,5610,5872,263,0.00000,0.00000,bicycle
0,80,5660,5831,172,2.31945,5.37809,car
0,81,5721,6140,420,2.09761,5.67524,car
0,82,5774,5975,202,1.78260,3.76603,car
0,83,5781,6491,711,0.00000,0.00000,pedestrian
0,84,5802,6549,748,0.00000,0.00000,pedestrian
0,85,5840,6319,480,1.85006,4.68233,car
0,86,5958,6247,290,1.87553,3.73464,car
0,87,5975,6172,198,1.91345,4.94733,car
0,88,6046,6236,191,1.93535,4.58529,car
0,89,6076,6398,323,1.85092,4.29058,car
0,90,6214,6556,343,1.87200,4.32605,car
0,91,6326,6485,160,2.05861,5.16629,car
0,92,6433,6805,373,1.86542,4.41348,car
0,93,6586,6887,302,1.91071,4.39288,car
0,94,6609,6810,202,1.83361,4.45575,car
0,95,6761,6932,172,1.93915,5.09321,car
0,96,6798,7180,383,0.00000,0.00000,bicycle
0,97,6830,7020,191,1.95933,4.54284,car
0,98,6852,8564,1713,0.00000,0.00000,pedestrian
0,99,6860,7265,406,0.00000,0.00000,bicycle
0,100,6912,7100,189,1.88051,4.49243,car
0,101,6949,7154,206,1.76898,3.31487,car
0,102,7210,7391,182,1.83692,4.48322,car
0,103,7227,7556,330,1.88955,4.46585,car
0,104,7352,7715,364,1.93104,5.11830,car
0,105,7399,7608,210,1.97774,4.81424,car
0,106,7441,7632,192,1.89412,4.80488,car
0,107,7445,7860,416,2.05556,5.35669,car
0,108,7490,7805,316,1.88423,4.60437,car
0,109,7515,8025,511,1.83279,3.94321,car
0,110,7552,7716,165,2.17476,6.35152,car
0,111,7607,7817,211,1.90007,4.59560,car
0,112,7628,7941,314,1.85156,4.35563,car
0,113,7630,7786,157,3.04639,8.62859,truck_bus
0,114,7651,7845,195,1.92099,5.03832,car
0,115,7681,7885,205,1.81516,4.29456,car
0,116,7777,8283,507,1.84804,4.50279,car
0,117,7890,8029,140,1.80428,3.04503,car
0,118,7909,8096,188,1.95875,4.20127,car
0,119,7927,8101,175,1.91612,4.68173,car
0,120,7947,8124,178,1.97500,4.71955,car
0,121,7976,8161,186,2.00605,5.18670,car
0,122,8098,8300,203,1.99145,4.75404,car
0,123,8153,8369,217,1.90698,4.50513,car
0,124,8244,8518,275,1.86491,4.63846,car
0,125,8363,8552,190,2.09950,5.26610,car
0,126,8379,8559,181,1.77222,3.24307,car
0,127,8444,8701,258,1.75219,4.03267,car
0,128,8569,8726,158,1.88006,4.83678,car
0,129,8582,8928,347,1.82493,4.32660,car
0,130,8687,8823,137,3.54048,19.45086,truck_bus
0,131,8703,8914,212,1.92451,4.70827,car
0,132,8782,9039,258,0.00000,0.00000,bicycle
0,133,8842,9074,233,3.01681,19.08715,truck_bus
0,134,8850,9048,199,2.26616,6.40917,car
0,135,8862,9194,333,1.87203,4.78837,car
0,136,8948,9242,295,2.01273,4.63143,car
0,137,8970,10519,1550,0.00000,0.00000,pedestrian
0,138,8987,24026,15040,0.00000,0.00000,pedestrian
0,139,9007,9849,843,0.00000,0.00000,pedestrian
0,140,9033,9266,234,1.84745,4.43892,car
0,141,9056,9677,622,0.00000,0.00000,pedestrian
0,142,9092,9756,665,0.00000,0.00000,pedestrian
0,143,9141,9399,259,1.86715,4.78609,car
0,144,9221,9422,202,1.95993,4.73489,car
0,145,9231,9599,369,0.00000,0.00000,bicycle
0,146,9405,9779,375,0.00000,0.00000,bicycle
0,147,9511,9692,182,1.79895,4.08171,car
0,148,9573,9705,133,3.49195,18.58800,truck_bus
0,149,9700,9922,223,1.83982,4.23978,car
0,150,9707,9899,193,1.88340,4.48939,car
0,151,9801,10240,440,1.89000,4.96112,car
0,152,9810,10106,297,1.78312,4.24531,car
0,153,9814,9999,186,1.78745,3.79312,car
0,154,9852,10024,173,1.86738,4.82717,car
0,155,9876,10086,211,1.87308,4.47829,car
0,156,9885,10069,185,1.96803,4.55526,car
0,157,9906,10651,746,0.00000,0.00000,bicycle
0,158,9936,10165,230,1.91060,4.63973,car
0,159,9941,10145,205,2.02867,5.44416,car
0,160,9997,10340,344,1.95314,4.49270,car
0,161,10240,10436,197,1.88490,4.78729,car
0,162,10299,10507,209,1.77907,3.86041,car
0,163,10367,10717,351,1.78089,4.36956,car
0,164,10411,10630,220,1.99177,5.17071,car
0,165,10429,10592,164,1.90861,4.16902,car
0,166,10437,10627,191,1.84585,4.20419,car
0,167,10541,10744,204,1.84969,4.31410,car
0,168,10585,10787,203,1.77026,3.58152,car
0,169,10654,10931,278,1.87560,4.55235,car
0,170,10665,10850,186,1.79011,4.23864,car
0,171,10667,10867,201,2.07621,5.39655,car
0,172,10760,10948,189,1.94984,4.70573,car
0,173,10901,11103,203,1.92175,4.66649,car
0,174,10928,11108,181,1.85021,4.30396,car
0,175,10992,11224,233,1.89838,4.94050,car
0,176,11212,11405,194,1.89344,4.44765,car
0,177,11302,11826,525,2.00151,4.86003,car
0,178,11432,11628,197,2.00435,4.98973,car
0,179,11520,11722,203,1.91210,4.57542,car
0,180,11607,11961,355,1.84241,4.44845,car
0,181,11640,11853,214,1.84732,4.31273,car
0,182,11690,11868,179,1.88498,4.70957,car
0,183,11736,12042,307,1.88028,4.52507,car
0,184,11841,13141,1301,0.00000,0.00000,pedestrian
0,185,11846,13150,1305,0.00000,0.00000,pedestrian
0,186,11865,12217,353,0.00000,0.00000,bicycle
0,187,11974,12204,231,1.91523,4.83554,car
0,188,11990,12294,305,1.82920,4.99469,car
0,189,12037,12194,158,1.83383,4.53596,car
0,190,12069,12280,212,1.98909,5.14231,car
0,191,12081,12405,325,1.89987,4.54720,car
0,192,12550,12743,194,2.05662,5.13728,car
0,193,12554,12882,329,1.94733,5.08940,car
0,194,12797,12996,200,1.92096,4.86812,car
0,195,12802,13236,435,1.92056,4.73738,car
0,196,12935,13129,195,1.93632,4.68023,car
0,197,13221,13417,197,1.91241,4.63026,car
0,198,13253,13452,200,2.06533,5.14406,car
0,199,13354,13838,485,0.00000,0.00000,pedestrian
0,200,13429,13817,389,0.00000,0.00000,pedestrian
0,201,13485,13925,441,1.80686,4.25701,car
0,202,13599,13826,228,1.77127,4.76124,car
0,203,13637,13855,219,1.64678,2.93440,car
0,204,13681,13896,216,1.84704,4.09044,car
0,205,13722,13905,184,1.75219,3.04908,car
0,206,13751,13926,176,1.80847,4.50386,car
0,207,13859,14261,403,1.90027,4.53798,car
0,208,13870,14044,175,1.88946,4.53885,car
0,209,14180,14456,277,1.89269,4.55694,car
0,210,14199,14411,213,1.99926,4.61331,car
0,211,14223,14386,164,2.06298,5.24156,car
0,212,14244,14527,284,1.74872,3.73103,car
0,213,14253,14432,180,2.27982,6.74447,truck_bus
0,214,14337,14873,537,1.78788,4.40249,car
0,215,14390,14566,177,2.97044,12.53261,truck_bus
0,216,14452,14932,481,1.85117,4.33634,car
0,217,14458,14676,219,1.96510,4.99478,car
0,218,14468,15007,540,2.82038,18.95722,truck_bus
0,219,14482,14704,223,1.91314,5.00845,car
0,220,14517,14736,220,1.88618,4.87767,car
0,221,14519,15271,753,1.95128,5.04777,car
0,222,14523,15039,517,1.94182,4.94546,car
0,223,14541,14742,202,1.75254,3.21077,car
0,224,14563,14765,203,1.90240,4.68444,car
0,225,14616,14807,192,2.03217,5.37744,car
0,226,14703,14921,219,1.80717,4.05346,car
0,227,14730,15102,373,1.92434,4.85312,car
0,228,14833,15342,510,1.94297,4.63252,car
0,229,14892,15212,321,1.99197,4.93177,car
0,230,14974,15236,263,1.88815,4.57618,car
0,231,14977,15717,741,1.90786,4.33243,car
0,232,15013,15578,566,1.86650,4.57757,car
0,233,15043,16013,971,1.85048,4.54323,car
0,234,15070,15279,210,1.79062,3.93676,car
0,235,15108,15858,751,1.86760,4.29860,car
0,236,15158,15350,193,1.87153,4.68624,car
0,237,15200,15425,226,1.84929,4.56529,car
0,238,15201,15404,204,1.81070,4.91051,car
0,239,15268,15568,301,0.00000,0.00000,bicycle
0,240,15298,15480,183,2.00426,4.58400,car
0,241,15319,15495,177,1.90676,4.89680,car
0,242,15345,15537,193,1.90935,5.04393,car
0,243,15389,15586,198,1.88916,4.68193,car
0,244,15477,15712,236,1.95999,4.64708,car
0,245,15544,15978,435,1.83187,4.29608,car
0,246,15546,15732,187,1.95255,5.25224,car
0,247,15690,17809,2120,0.00000,0.00000,pedestrian
0,248,15693,15886,194,2.12398,5.21465,car
0,249,15696,16022,327,1.91790,4.64310,car
0,250,15739,15965,227,0.00000,0.00000,bicycle
0,251,15995,16318,324,0.00000,0.00000,bicycle
0,252,16013,16459,447,0.00000,0.00000,bicycle
0,253,16066,16228,163,1.85463,4.35174,car
0,254,16070,16315,246,2.13549,5.18745,car
0,255,16229,16628,400,1.99993,4.79318,car
0,256,16261,16470,210,2.68603,7.38659,truck_bus
0,257,16449,16622,174,1.79999,3.85448,car
0,258,16503,18158,1656,0.00000,0.00000,pedestrian
0,259,16559,16743,185,1.88523,4.93259,car
0,260,16672,16858,187,2.88634,10.98147,car
0,261,16698,16904,207,1.80133,4.16753,car
0,262,16972,17215,244,1.94734,4.67389,car
0,263,16989,17249,261,1.78256,3.87810,car
0,264,17024,17196,173,2.07852,4.90755,car
0,265,17069,17768,700,0.00000,0.00000,pedestrian
0,266,17234,17455,222,2.04250,4.74779,car
0,267,17289,17619,331,1.96565,5.09426,car
0,268,17317,17657,341,1.81603,4.31358,car
0,269,17327,17673,347,0.00000,0.00000,bicycle
0,270,17409,17611,203,1.91334,4.68477,car
0,271,17469,17788,320,1.83326,4.41881,car
0,272,17479,17863,385,2.67270,12.68696,truck_bus
0,273,17538,17719,182,1.80847,4.70525,car
0,274,17605,17934,330,1.89220,4.79947,car
0,275,17670,18004,335,2.83896,19.03190,truck_bus
0,276,17763,18133,371,2.88069,12.69524,truck_bus
0,277,17799,18012,214,1.92781,4.82957,car
0,278,17826,18006,181,1.90194,4.97135,car
0,279,17885,18063,179,1.66560,2.79987,car
0,280,18098,18487,390,0.00000,0.00000,bicycle
0,281,18111,18309,199,1.92361,4.69477,car
0,282,18148,18337,190,1.93724,4.69159,car
0,283,18196,18360,165,2.00440,4.96153,car
0,284,18243,18431,189,1.83550,4.29672,car
0,285,18380,18585,206,1.77072,3.80381,car
0,286,18486,18671,186,2.21273,5.62375,car
0,287,18743,18885,143,1.97241,4.70022,car
0,288,18819,19124,306,1.97698,4.63014,car
0,289,18850,19056,207,2.97325,8.49409,truck_bus
0,290,18859,19240,382,2.77791,12.50295,truck_bus
0,291,18927,24010,5084,0.00000,0.00000,pedestrian
0,292,18951,19150,200,1.93187,4.66730,car
0,293,19064,19386,323,1.93974,4.84348,car
0,294,19143,19395,253,2.00538,5.24303,car
0,295,19338,19587,250,1.85010,3.55295,car
0,296,19474,19687,214,2.05684,5.10908,car
0,297,19572,19803,232,0.00000,0.00000,pedestrian
0,298,19589,19796,208,2.07926,5.77935,car
0,299,19630,20211,582,1.77482,4.55060,car
0,300,19641,19676,36,0.00000,0.00000,bicycle
0,301,19678,19862,185,0.00000,0.00000,bicycle
0,302,19692,19909,218,1.92084,5.28474,car
0,303,19757,19986,230,1.99558,4.79878,car
0,304,19842,20066,225,2.00798,5.01428,car
0,305,19947,20164,218,1.82886,4.40462,car
0,306,19965,20139,175,1.83982,4.36772,car
0,307,20137,20601,465,1.95814,4.33906,car
0,308,20155,20307,153,1.88242,4.85371,car
0,309,20160,20354,195,1.89551,4.70163,car
0,310,20216,20367,152,1.92092,5.11473,car
0,311,20245,20412,168,1.90573,4.86681,car
0,312,20328,20913,586,0.00000,0.00000,bicycle
0,313,20371,20559,189,1.84406,4.45976,car
0,314,20556,20814,259,2.01402,5.34071,car
0,315,20608,23853,3246,0.00000,0.00000,pedestrian
0,316,20645,20871,227,1.75343,3.00102,car
0,317,20890,21356,467,2.85410,12.66942,truck_bus
0,318,20953,21155,203,2.06857,5.71108,car
0,319,20971,21393,423,0.00000,0.00000,bicycle
0,320,20987,21167,181,1.93505,4.51639,car
0,321,20992,21385,394,1.96309,4.68870,car
0,322,21023,21272,250,1.70502,2.59224,car
0,323,21036,21442,407,1.91638,4.72395,car
0,324,21078,21517,440,1.84201,4.77466,car
0,325,21119,22984,1866,2.03048,4.74988,car
0,326,21132,21353,222,1.94380,4.87065,car
0,327,21134,21483,350,1.89930,4.91679,car
0,328,21177,21616,440,1.98232,5.04170,car
0,329,21215,24026,2812,0.00000,0.00000,pedestrian
0,330,21218,21737,520,1.89511,5.33964,car
0,331,21220,24012,2793,0.00000,0.00000,pedestrian
0,332,21236,21483,248,1.91684,4.47756,car
0,333,21248,23980,2733,0.00000,0.00000,pedestrian
0,334,21313,21531,219,2.18106,6.32380,car
0,335,21326,21545,220,1.86311,4.68402,car
0,336,21376,23839,2464,0.00000,0.00000,pedestrian
0,337,21377,21610,234,1.94959,4.80910,car
0,338,21395,23862,2468,0.00000,0.00000,pedestrian
0,339,21397,21829,433,1.87667,4.29918,car
0,340,21456,21691,236,1.92539,4.63404,car
0,341,21462,21672,211,1.89337,5.09464,car
0,342,21501,21712,212,1.96422,4.73368,car
0,343,21711,21963,253,1.89593,4.72768,car
0,344,21748,21975,228,1.91677,4.55308,car
0,345,21846,22976,1131,1.90628,3.81639,car
0,346,21858,22057,200,1.93947,4.59061,car
0,347,21891,22053,163,1.90202,4.66152,car
0,348,21898,22208,311,0.00000,0.00000,bicycle
0,349,21925,22458,534,1.95073,4.52104,car
0,350,22044,22628,585,2.81977,18.64956,truck_bus
0,351,22087,23359,1273,0.00000,0.00000,pedestrian
0,352,22111,22283,173,0.00000,0.00000,bicycle
0,353,22152,22446,295,3.03878,18.95921,truck_bus
0,354,22160,22387,228,1.87445,4.29825,car
0,355,22179,22354,176,1.91215,5.06768,car
0,356,22184,22583,400,1.84283,4.59569,car
0,357,22190,23487,1298,0.00000,0.00000,pedestrian
0,358,22201,22706,506,0.00000,0.00000,pedestrian
0,359,22313,22439,127,2.02240,5.17136,car
0,360,22494,22982,489,1.87107,4.60853,car
0,361,22497,22822,326,0.00000,0.00000,bicycle
0,362,22581,23029,449,0.00000,0.00000,bicycle
0,363,22601,22788,188,2.08954,5.41961,car
0,364,22657,22846,190,1.90734,4.83884,car
0,365,22735,23450,716,1.75810,3.63984,car
0,366,22890,23483,594,1.83666,4.60020,car
0,367,22963,23770,808,2.87271,11.57040,truck_bus
0,368,23062,23274,213,2.21170,6.38723,truck_bus
0,369,23095,23779,685,0.00000,0.00000,pedestrian
0,370,23116,23293,178,1.88852,4.50649,car
0,371,23116,23313,198,1.89482,4.53226,car
0,372,23151,23337,187,1.86722,3.88838,car
0,373,23262,23450,189,2.02580,4.83571,car
0,374,23494,23744,251,1.92833,4.86246,car
0,375,23499,23669,171,3.06721,17.40403,truck_bus
0,376,23563,23781,219,0.00000,0.00000,bicycle
0,377,23590,23864,275,1.70938,3.87195,car
0,378,23607,24026,420,0.00000,0.00000,pedestrian
0,379,23769,23981,213,1.82039,4.28429,car
0,380,23844,24027,184,2.84928,19.94480,truck_bus
0,381,23945,24026,82,1.95874,5.44133,car
0,382,23970,24026,57,1.90287,4.40178,car
0,383,23992,24026,35,0.00000,0.00000,bicycle
